"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"EMB",0.787413508366422,-0.0146636261486145,2.75306948867149,0.00590395494989512,0.032718233644237,-2.59518230266309
"RHBDD3",0.787249445011159,-0.0186060805276745,2.75249586653676,0.00591430793799822,0.0327595171646706,-2.59670311624633
"MST1R",0.786829799406029,-0.0179543742136935,2.75102864061383,0.00594086357540048,0.0328904630624355,-2.60059165163066
"SNRPB",0.786400837422534,-0.0240957080604531,2.74952884141556,0.00596811977468265,0.0330251571445534,-2.60456437187644
"CTSH",0.785870665336798,-0.00622277514874518,2.74767517675591,0.00600196252243232,0.0331961485983352,-2.60947142979925
"ARHGEF4",-0.785699786130286,0.0122724739128613,-2.74707772405197,0.00601290713109197,0.0332403876335672,-2.61105231326396
"DHX33",0.78542683667127,-0.0228301764103024,2.74612339850436,0.00603042652019206,0.0333193588640053,-2.61357678323658
"SCLY",0.785385270726669,-0.0344581443369637,2.74597806961092,0.00603309848082628,0.0333193588640053,-2.61396114367327
"HSPBAP1",0.785315454992222,-0.0207899236394361,2.74573396969862,0.0060375888073567,0.0333278446738775,-2.6146066842399
"WWC3",0.784571200103173,0.0121882713022821,2.74313179764409,0.00608564438082592,0.0335766873099555,-2.62148475718818
"NFAT5",0.784358767929232,-0.0136366484376744,2.74238906141938,0.00609942391072374,0.033636265877173,-2.62344676456387
"RORA",0.784228983513296,0.0195778495211235,2.74193529029173,0.0061078562710228,0.0336663128021252,-2.62464518208557
"MAN2B1",0.784181459314954,-0.00833855775142881,2.74176912928606,0.00611094664121115,0.0336668998792897,-2.62508396661675
"CENPA",0.784124913803724,-0.0227882691581367,2.74157142665582,0.00611462547760276,0.033670726824691,-2.62560600907473
"STK11IP",0.784039463012403,-0.0271779664071923,2.74127266118651,0.0061201886688556,0.0336849213418038,-2.62639484095938
"PIP5K1B",0.783792993406141,-0.0109706050181682,2.7404109183466,0.00613626037997421,0.0337408687314315,-2.62866962307764
"NR5A1",0.783761768075637,-0.00260041239536364,2.74030174381025,0.00613829922168313,0.0337408687314315,-2.62895776506621
"POLE3",0.783746062212935,-0.0180403999671553,2.74024683069162,0.00613932495840014,0.0337408687314315,-2.62910269173145
"HLA-C",0.78361118640425,-0.00653265666448454,2.73977525829706,0.00614813994098576,0.0337728641451521,-2.63034714571434
"CEACAM3",0.783460944834062,-0.0159358864592394,2.73924996189508,0.00615797259109659,0.0338048777307365,-2.63173312227178
"LDLRAD2",0.783430603829979,0.0269985101034825,2.73914387926923,0.00615995999418543,0.0338048777307365,-2.63201298539127
"NAP1L1",0.783277090931624,0.00358273603394701,2.73860714517452,0.0061700242865821,0.0338436480435128,-2.63342881056984
"FH",0.783125772314447,-0.00892524355859226,2.7380780830444,0.00617995921050413,0.0338816714150234,-2.6348241267032
"HPS5",0.783020969573694,-0.0184658624978071,2.7377116564784,0.00618684854449502,0.0339029684932187,-2.63579035972382
"GIMAP6",0.782947893438211,0.00863973606043628,2.73745615707839,0.00619165638324529,0.0339128441612411,-2.63646401152986
"KLF5",0.782859185629894,-0.0298796716172999,2.73714600395314,0.00619749718429556,0.033928365225816,-2.63728167931057
"USP9Y",-0.78278678926005,0.00638850956236698,-2.7368928812485,0.00620226766498791,0.0339380145800478,-2.63794892709354
"PRPF31",0.782523887881681,-0.0130697154926731,2.73597368726004,0.00621961908338372,0.0340164624904598,-2.64037146284114
"PSMA1",0.782168264000386,-0.0155462025466012,2.73473030338787,0.00624315970281943,0.034122371220183,-2.64364710615721
"HSPA1B",0.78213488001006,-0.0165253841331,2.73461358143149,0.00624537367827212,0.034122371220183,-2.64395452886793
"FGF13",-0.782076667919944,0.007756574631776,-2.73441005186606,0.00624923590637676,0.034122371220183,-2.64449055438497
"RPA3",0.782048877310325,-0.00888082131661321,2.73431288629981,0.00625108050271366,0.034122371220183,-2.64474644035007
"MTMR4",0.781915901387829,-0.0147631939811904,2.73384795656332,0.00625991353943507,0.0341452897482107,-2.64597070909922
"DOK5",0.781894569035747,-0.00988584083184981,2.73377337129521,0.00626133160409891,0.0341452897482107,-2.6461670901788
"SNX22",0.78181997624072,0.000749562721828835,2.73351256912979,0.00626629242185842,0.0341558344907385,-2.64685373340521
"POU3F1",0.781492933871114,0.0109719806526673,2.73236911609056,0.00628808426782621,0.0342580660520923,-2.64986345773399
"GUF1",0.781330608902306,-0.00849610753842854,2.73180157195508,0.00629892579454713,0.0342888641790479,-2.6513568436687
"ACYP1",0.781317302707969,-0.0132584685897997,2.73175504890556,0.00629981524799842,0.0342888641790479,-2.65147924658961
"TTYH3",0.781235617078466,-0.03083653602897,2.73146944774193,0.00630527800700038,0.0343020500255474,-2.65223062234679
"RABIF",0.781094964675098,-0.0262856596347023,2.73097767837793,0.00631469418437277,0.0343274331943274,-2.6535242130182
"VAMP2",-0.781075046545838,0.0151496713063575,-2.73090803772107,0.00631602865473931,0.0343274331943274,-2.653707382715
"SENP1",0.780865680259774,-0.0123743608266154,2.73017602089891,0.00633007109418794,0.034387189290189,-2.65563245961134
"PF4V1",0.780624302140301,-0.0020705339938554,2.72933207965471,0.00634629547110524,0.0344587352264102,-2.65785123778743
"IFNAR1",0.78049149341304,0.00239015757473719,2.72886773449049,0.00635523824166846,0.0344906941225326,-2.65907173984639
"CPNE5",0.780241489944131,0.0140251419775253,2.72799363604666,0.00637210317614225,0.0345655962194293,-2.66136868923991
"CHN1",0.779866174789669,-0.00455322174310168,2.72668140468486,0.00639749710579142,0.0346866697956005,-2.66481557948431
"ZSWIM1",0.779752145248323,-0.0286105502684309,2.72628271803832,0.00640523039247248,0.03471191859667,-2.66586249705588
"PEX7",-0.779425202308163,-0.00338008757583525,-2.72513961263877,0.00642744975091462,0.0348156099565865,-2.66886334689446
"C3orf18",-0.779319832306357,0.028067837568215,-2.72477120273227,0.00643462556063473,0.0348377544148952,-2.66983021860649
"SCUBE3",0.778922695464677,-0.00364624608847389,2.72338267521777,0.00646173582500293,0.0349677531479655,-2.67347315857229
"CMTM1",0.778508802137451,-0.0299576220353374,2.72193556124444,0.00649009926717593,0.0350893348675446,-2.67726782986732
"PINK1",-0.778499759860599,0.0203506773102261,-2.72190394632261,0.0064907201679468,0.0350893348675446,-2.67735070907381
"AHRR",0.778458807993607,-0.00181473103327484,2.72176076445651,0.00649353285504149,0.0350893348675446,-2.67772605140359
"INSR",0.778111786671251,-0.00857085690923664,2.72054745810052,0.00651741128011034,0.0352015086038703,-2.68090586576082
"LDHA",0.777672532748923,-0.028170804533087,2.71901167473067,0.00654774944237423,0.0353327772641619,-2.68492878970303
"TREML2",0.777619883789444,0.00754129646093304,2.71882759579069,0.00655139428449508,0.0353327772641619,-2.6854108247669
"NUP188",0.777585815675661,-0.0308649621830027,2.7187084819025,0.0065537537629564,0.0353327772641619,-2.68572272285449
"IRF3",0.777547938897852,-0.0192324284219086,2.71857605160989,0.00655637791778936,0.0353327772641619,-2.68606947372329
"AK1",0.777453360075132,-0.00671587139032164,2.71824537139126,0.00656293459385187,0.0353327772641619,-2.68693524155172
"ZCRB1",-0.777445996346447,0.00853526660303657,-2.71821962525336,0.00656344533162613,0.0353327772641619,-2.68700264418225
"C6orf89",0.777443252364539,-0.00738858527473059,2.71821003134522,0.00656363565945966,0.0353327772641619,-2.68702776058786
"CEACAM1",0.777286886882416,-0.0239733348878016,2.71766332363277,0.00657448967214162,0.0353640971516584,-2.68845886951083
"FUT3",0.777269142614689,-0.0153443991426449,2.71760128354638,0.00657572239866873,0.0353640971516584,-2.6886212527666
"RNF34",0.777042587174463,-0.0261931356336342,2.71680916750653,0.00659147989618438,0.0354267423557638,-2.69069420551796
"DMXL1",0.777011416761708,-0.00470347674670864,2.7167001849816,0.00659365053151679,0.0354267423557638,-2.6909793634414
"COPB2",0.77688581363427,-0.0139572367384551,2.71626103308217,0.00660240375740749,0.0354568879556538,-2.69212830920846
"ZBTB1",0.776668312463872,-0.00538377718386974,2.71550057389572,0.00661758603294505,0.0355215143718929,-2.69411744655142
"NBN",0.77654349150803,-0.0195906341516747,2.71506415673825,0.00662631310384879,0.0355514459109491,-2.69525873381317
"VAC14",0.776367874059138,-0.0269804338173717,2.71445013750301,0.00663860922064326,0.0355869261860062,-2.69686416285959
"USP10",0.776358955516779,-0.0161802775523909,2.7144189551997,0.00663923421266888,0.0355869261860062,-2.69694568315039
"HOMER1",0.775983576606319,-0.0130762044266699,2.71310650092491,0.00666558797032838,0.035695090530633,-2.70037599978869
"BAG4",0.77596498937398,-0.0258768688902524,2.7130415135432,0.00666689534122101,0.035695090530633,-2.70054581196785
"YARS2",0.775936429307622,-0.0278365430442627,2.71294165769053,0.00666890462098506,0.035695090530633,-2.70080672761582
"PDE9A",0.775774318309832,0.021311037015601,2.7123748616716,0.0066803198972214,0.0357372304839393,-2.70228753997578
"KRTAP5-9",0.775734700357446,-0.00763876238077305,2.71223634363151,0.00668311232128972,0.0357372304839393,-2.70264938542392
"ARSA",0.775598949295692,0.00226201513878694,2.71176171105003,0.00669268853240629,0.0357714849413264,-2.70388911005935
"IL18R1",0.77528922183591,-0.00621431201721688,2.71067879691373,0.00671458365634265,0.0358715186527056,-2.70671683379898
"YTHDF2",0.774844605388511,-0.0230069790423157,2.70912426430476,0.0067461268555882,0.0360229764844305,-2.71077408130033
"LHX6",0.774731058725908,0.00435677667205113,2.70872726596903,0.00675420371447506,0.0360490447069168,-2.71180985277118
"BUB3",0.774497935031578,-0.0155712346592818,2.70791218504506,0.00677081363307478,0.0361206100340344,-2.71393592892585
"ADPGK",0.774421817053318,-0.0165771337654674,2.70764605031247,0.00677624493651763,0.0361226065329098,-2.71462998242208
"ZNF169",0.774402962401369,-0.0153700334966191,2.70758012793947,0.00677759089162191,0.0361226065329098,-2.71480189101743
"SEC23B",0.774122607812804,-0.0174957619658191,2.70659991150226,0.00679763260514365,0.0362123176033219,-2.71735754959148
"ALPL",0.773353697741293,-0.00199098797614241,2.70391153641735,0.00685287331471985,0.0364763885815736,-2.72436203671293
"ARHGAP17",0.773342667476134,-0.0232599621283606,2.70387297080203,0.00685366868677975,0.0364763885815736,-2.72446246771621
"METRN",-0.772978231068486,-0.00870640772144184,-2.7025987752951,0.00687999420954999,0.0365479093219812,-2.72777987020458
"CSNK2A1",0.772964932982411,-0.00997057438097827,2.70255228059487,0.00688095652919495,0.0365479093219812,-2.72790089084493
"METTL4",0.772950855468204,-0.0170332556127176,2.70250306074478,0.00688197538413713,0.0365479093219812,-2.72802900248488
"ACTN3",0.772926178870877,-0.00348870903643649,2.70241678284065,0.00688376167086867,0.0365479093219812,-2.72825356486529
"CYB561D2",0.772918036913845,-0.0182655788933249,2.70238831574776,0.00688435114131828,0.0365479093219812,-2.72832765686479
"CDK2AP2",0.77288777930937,-0.00665700190974305,2.70228252471574,0.00688654216241531,0.0365479093219812,-2.72860299493372
"PTPN12",0.772837457198387,-0.0222286528881942,2.70210658124146,0.00689018748687734,0.0365500636645214,-2.72906089207525
"TCERG1",0.772732854304166,-0.0190396926626081,2.70174085340793,0.00689777044877689,0.0365730939725327,-2.73001261219719
"THOC2",0.772560044971754,-0.0192063844785552,2.70113665231744,0.00691031431495228,0.0366223938072365,-2.73158462031752
"SON",0.772271129844603,-0.0131054137319103,2.70012650528171,0.00693133183284657,0.0367165338356845,-2.73421203177862
"ITPR3",0.772096100382818,-0.0197393706534087,2.6995145418524,0.00694409249898235,0.0367668679802993,-2.73580328215276
"CSTF3",0.771862477807876,-0.0206269920668723,2.69869771666957,0.00696115782369277,0.0368399360810157,-2.73792665976822
"LUZP1",0.771715057101414,-0.0271602986718688,2.69818228298111,0.00697194577398285,0.0368797300364972,-2.7392662245497
"CFTR",0.771569431199063,-0.0226024532803,2.6976731245475,0.00698261712457638,0.0369188702045901,-2.74058922930182
"CANX",0.771151771415628,-0.0106710669615268,2.69621284174285,0.00701330432084498,0.0370637529986388,-2.74438226465815
"SDCBP",0.771080287425933,-0.00145121163740974,2.69596290903422,0.00701856866775375,0.0370742089317722,-2.74503125060678
"MMP21",0.771004779005302,-0.00728670505718852,2.69569890552556,0.0070241332423995,0.0370862402311622,-2.7457167080577
"ZNF578",0.77085828033616,-0.00462682342629455,2.69518669559792,0.00703494072745085,0.0371259290120804,-2.74704641601155
"BMP8B",0.770717941955686,-0.00265570676041826,2.69469602416636,0.00704530775759327,0.0371632573300257,-2.74831997260043
"CST7",0.770629883808902,-0.00401956400753027,2.69438814248213,0.00705181976225937,0.0371653599278034,-2.74911897296802
"SEC24C",0.770623470934541,-0.00339798988393552,2.69436572085925,0.00705229421301312,0.0371653599278034,-2.74917715696473
"TBL3",0.770554121513793,-0.0117397307422563,2.69412325134065,0.00705742679897275,0.0371750450853452,-2.74980633319591
"CRISPLD2",0.770429626222406,-0.00743410391154671,2.69368797281855,0.00706664917496201,0.0372062541489017,-2.75093568114637
"PCDHB4",0.770182618434321,-0.00268799783470571,2.69282434830917,0.00708497908527475,0.0372853633484865,-2.75317585010772
"LEO1",0.769950080624568,-0.0170557670886418,2.69201131583996,0.00710227420895797,0.0373589556641831,-2.7552841311463
"PSMB4",0.769875223127909,-0.0126652944201129,2.69174958818624,0.00710784983481485,0.0373708619227474,-2.75596268377189
"ELMOD2",0.769691112227512,-0.0135875841604731,2.69110587291209,0.00712157972559028,0.0374256097083536,-2.75763129319437
"POLR3F",0.769609419262064,-0.0136171602347746,2.69082024609946,0.00712767952140449,0.0374402272067071,-2.75837155418519
"NPR3",-0.769526251742926,0.018041814490076,-2.69052946373803,0.00713389423589113,0.0374474291613435,-2.75912509613391
"SMARCAD1",0.769502253131349,-0.0129845790762689,2.69044555630616,0.00713568844251427,0.0374474291613435,-2.75934252117653
"OVGP1",0.769277017917198,-0.0317678565551891,2.68965805623248,0.00715254744059262,0.0375184531716441,-2.76138279943509
"CNIH4",0.769067965921579,-0.0251189200709416,2.68892713827823,0.00716822709971579,0.037583227865285,-2.7632759486299
"COQ2",0.768835056236452,-0.0205883191300493,2.68811280560432,0.00718573250278869,0.0376441172957683,-2.76538454416354
"RAB17",-0.768808307047024,-0.0134497467895276,-2.68801928120262,0.00718774541616234,0.0376441172957683,-2.7656266710559
"PCDHA4",0.768780352481613,0.001780127774524,2.68792154239032,0.0071898495765648,0.0376441172957683,-2.76587969970442
"MTMR1",0.768695836658495,-0.013648136679128,2.68762604589265,0.00719621450682972,0.0376599667349535,-2.76664463237065
"PKIA",0.76857721183372,0.0108090214069981,2.68721129254867,0.00720515673448304,0.0376839076515663,-2.76771813566307
"RAD21",0.76843885145039,-0.015766710953875,2.68672753687807,0.00721559927565317,0.0376839076515663,-2.76897002790049
"PTPRN",-0.768409029936906,-0.000770532716914118,-2.68662327057071,0.00721785178793724,0.0376839076515663,-2.76923982504393
"HTR1B",0.768395851846875,0.00923950886450046,2.68657719541808,0.00721884737137943,0.0376839076515663,-2.76935904473314
"MIF",0.768367933422285,0.00528756447272122,2.68647958296656,0.00722095697046193,0.0376839076515663,-2.76961161068827
"SSB",0.768333584047034,-0.0151352909760661,2.68635948569117,0.00722355327041937,0.0376839076515663,-2.76992234209149
"METAP2",0.768325447202431,-0.0185876189971893,2.6863310364731,0.0072241684171176,0.0376839076515663,-2.76999594760016
"GEMIN4",0.768142275150281,-0.012108039163911,2.68569060373656,0.00723802869981072,0.0377386510073992,-2.77165270697148
"OSBPL6",0.768055929372552,-0.00440059588055906,2.68538870908576,0.00724457059406634,0.0377386510073992,-2.77243355252654
"NOLC1",0.767979834797823,-0.0225470888135204,2.68512265618,0.0072503402151382,0.0377386510073992,-2.77312162123153
"MIS12",0.767977005653387,-0.0107111461447178,2.68511276451426,0.007250554805201,0.0377386510073992,-2.77314720184268
"CNN3",0.767966039583714,0.00446168705380896,2.68507442334852,0.00725138663334587,0.0377386510073992,-2.7732463541663
"LBX2",0.767563318278451,-0.0361428316007638,2.68366637062124,0.0072819943307344,0.0378765947787942,-2.77688667376305
"WFS1",0.767529024203328,-0.0153182779181963,2.68354646669419,0.00728460610387162,0.0378765947787942,-2.77719658004793
"MTMR11",0.767422963928044,-0.0262657726955444,2.68317564335328,0.00729268877803796,0.0379011549896833,-2.77815493044992
"C15orf39",0.767177433516667,-0.0122731362004332,2.68231718426296,0.00731143112102365,0.0379810669145994,-2.78037301134655
