"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CXCL1",2.28509846767098,-0.0134084708197933,9.3471948818896,9.00337264745909e-21,1.01585053581281e-16,36.3404746579172
"ADAMDEC1",2.26394500504504,-0.00475719308422637,9.26066664672212,2.03226585642703e-20,1.05615127109219e-16,35.5470240042583
"CXCL5",2.25548888824407,0.00568998173411057,9.22607690242842,2.80816610234562e-20,1.05615127109219e-16,35.2319058827255
"CXCL2",2.23942233258989,0.00157752508707323,9.16035665933823,5.17423704645869e-20,1.27984813059238e-16,34.6364326163423
"CCL20",2.23110664997108,-0.00627521403645836,9.12634136104207,7.08753188915876e-20,1.27984813059238e-16,34.3299010617333
"LY96",2.22699728940534,0.0102233322733124,9.10953202236745,8.27635828470321e-20,1.27984813059238e-16,34.1788433831363
"PLA2G7",2.22567381813929,-0.0217510594392316,9.1041183633854,8.69966478601858e-20,1.27984813059238e-16,34.13025264439
"HLA-DMA",2.224525172264,0.00456582627463082,9.09941982763366,9.08435139730232e-20,1.27984813059238e-16,34.0881039665468
"KYNU",2.21817532605054,0.000237223043350034,9.07344578280937,1.15346371749517e-19,1.27984813059238e-16,33.8554938433003
"BTN2A2",2.21783347994343,0.00416598938865761,9.07204746136808,1.16836620024466e-19,1.27984813059238e-16,33.8429900609405
"FCGR3A",2.21409874011693,-0.011652423509137,9.05677050876174,1.34410389767853e-19,1.27984813059238e-16,33.7065091758222
"PLEK",2.21266149215134,-0.000182680675580044,9.05089144621016,1.41848471650705e-19,1.27984813059238e-16,33.6540482355906
"LST1",2.21162546721969,0.00454572810524168,9.04665358640863,1.47461009462918e-19,1.27984813059238e-16,33.6162534520961
"C1QC",2.20787187446827,-0.00090770552260726,9.0312995159162,1.69695606729322e-19,1.36762537909067e-16,33.4794684767921
"FPR1",2.19729018585577,0.0135163036024763,8.98801512049961,2.51808986003541e-19,1.69884030865903e-16,33.095111087203
"SLAMF8",2.1961938915115,-0.00377486483528891,8.98353072867635,2.62290680083906e-19,1.69884030865903e-16,33.0553960843596
"IGSF6",2.19614312947879,-0.00764076574482233,8.98332308659045,2.62786322308607e-19,1.69884030865903e-16,33.0535576292583
"LCN2",2.19531347915034,0.00897194712890573,8.97992940206717,2.71019458972459e-19,1.69884030865903e-16,33.0235160988676
"PIM2",2.19026396747139,0.00719417135888106,8.9592743754286,3.26916292485224e-19,1.94136659374252e-16,32.8409187223947
"FGR",2.18694068834615,0.00646601947246832,8.94568050274873,3.69771034774964e-19,2.06945151496355e-16,32.7209737525306
"HLA-DMB",2.18463380226839,0.00141649554628182,8.93624418565157,4.02736726432003e-19,2.06945151496355e-16,32.6378198954553
"AIF1",2.18356482310517,0.00122435352122339,8.93187152657159,4.18981170226708e-19,2.06945151496355e-16,32.5993173018509
"NCF2",2.18338027232332,3.51725824550651e-05,8.93111662163075,4.2185043733193e-19,2.06945151496355e-16,32.5926720416823
"ICAM1",2.18093392353053,-0.00816644221629696,8.9211098323222,4.61769504914578e-19,2.17089388497966e-16,32.5046375717093
"LILRB1",2.17766859872451,-0.00285149666890199,8.90775302177492,5.20919415784304e-19,2.35101350731772e-16,32.3872851595167
"LAIR2",2.17593609528846,-0.00233341812647685,8.90066621677311,5.55280752754781e-19,2.40970489743546e-16,32.3250921654561
"HCK",2.17451725923726,-0.00176565198033577,8.89486246815412,5.85080975252936e-19,2.44498838658477e-16,32.2741959958479
"CIITA",2.17106897719667,0.000720970676063241,8.88075727107088,6.64252262151313e-19,2.61078777964249e-16,32.1506383797265
"CLEC4A",2.17006170980225,0.000945770585258266,8.87663704397038,6.89313859695772e-19,2.61078777964249e-16,32.1145833379012
"TYROBP",2.1698517237119,-0.00121061925516285,8.87577809590456,6.94654950110106e-19,2.61078777964249e-16,32.1070690131181
"NCF4",2.1685082769993,0.00919028130840301,8.87028272736191,7.29806664828611e-19,2.61078777964249e-16,32.0590111562269
"MNDA",2.16794865877163,0.00847816982015484,8.86799360909963,7.44962438404572e-19,2.61078777964249e-16,32.0390012406106
"LILRB3",2.16727600963134,-0.00258811624785604,8.86524213790904,7.63591214466031e-19,2.61078777964249e-16,32.0149565846019
"CYBA",2.1587700917776,-0.00700724170635047,8.83044868241772,1.04285066932524e-18,3.46073061823433e-16,31.7115460225097
"LCP2",2.1486572210352,-0.00607592000999959,8.78908198641666,1.50827340590572e-18,4.75361429830865e-16,31.3523671511445
"HLA-DRA",2.14850404154137,0.00562301546979464,8.78845540572398,1.51670756659675e-18,4.75361429830865e-16,31.3469396409267
"SIGLEC10",2.14606629279133,-0.00649754321681118,8.7784837948888,1.65737270211888e-18,5.05409086432629e-16,31.2606165406018
"BIRC3",2.14458066726439,0.00949191380752831,8.77240684393097,1.74933626746957e-18,5.12121192826365e-16,31.2080571280684
"ITGB2",2.14415829229358,-0.00147105575221822,8.77067911918683,1.77638997157887e-18,5.12121192826365e-16,31.1931207205084
"MMP9",2.14355803034194,-0.0134770904298104,8.76822374777874,1.81554973970173e-18,5.12121192826365e-16,31.17189877339
"C1QB",2.14063696258151,-0.00108323571720303,8.7562751206162,2.01861973358883e-18,5.55514303758115e-16,31.0687107654635
"LAX1",2.13856945448665,0.0118889302932129,8.74781797911619,2.1757487297931e-18,5.84499355196561e-16,30.9957601731677
"IL4I1",2.13543810431545,-0.017717487582925,8.73500919178919,2.43699928524015e-18,6.3945727756662e-16,30.8854068820403
"KCNK12",2.13301386606455,0.0129540290138327,8.72509284564836,2.66031459756699e-18,6.82189309189735e-16,30.8000842849872
"ZBP1",2.13067143602069,-0.00181612705596036,8.71551113596412,2.89524657749598e-18,7.00248481574867e-16,30.7177330456121
"CD163",2.13037546340788,0.00360491422992905,8.71430046004322,2.92635185774287e-18,7.00248481574867e-16,30.7073341741914
"SLA",2.13030601658036,0.0014027617844213,8.71401638780741,2.93369803924544e-18,7.00248481574867e-16,30.7048943987971
"SPI1",2.12988162065633,0.000778818538801509,8.71228039635451,2.97898848848654e-18,7.00248481574867e-16,30.6899864360265
"CD300LF",2.12729921831668,-0.00926414353282691,8.70171708003631,3.26983811218164e-18,7.52930273872357e-16,30.5993371531261
"GPR65",2.12582687442693,-0.0031456989527389,8.6956944576131,3.44803311682183e-18,7.78083153142015e-16,30.5477031395751
"SAMSN1",2.12458714691652,-0.00468670660980222,8.69062335244884,3.6054843934091e-18,7.97660400212448e-16,30.5042545341162
"CTLA4",2.12290367991506,-0.00957591982300713,8.68373713097416,3.83070985582335e-18,8.3119037121644e-16,30.4452948123832
"MMP12",2.11736583031169,-0.01373663890134,8.66108455814126,4.67414711601855e-18,9.95064186981836e-16,30.2516735774816
"MAP3K8",2.11655707580225,-0.00648114066860139,8.65777634796198,4.81177487175814e-18,1.00539362737124e-15,30.2234392122287
"CD74",2.11534231569757,0.00160886617007675,8.65280737196649,5.02604344025681e-18,1.03106996611668e-15,30.181051085684
"LAIR1",2.11252284611257,-0.00323081963989428,8.64127433212276,5.56033681084551e-18,1.12030857565661e-15,30.082761634618
"IFI16",2.11083623024502,0.000180237085666176,8.63437523021186,5.90636000091091e-18,1.16914841912768e-15,30.0240272318891
"UBD",2.10949636804199,-0.00661616942225304,8.62889452410498,6.19631970710544e-18,1.2053978492288e-15,29.9774015515339
"GMFG",2.10823405931185,0.00443563000997206,8.62373105046536,6.48233083112019e-18,1.23966336894117e-15,29.9335017282401
"MYO1F",2.10665105300783,0.000300678532166007,8.61725576345597,6.85948077648755e-18,1.28992536001848e-15,29.8784860142937
"CD14",2.1030121643962,-0.00322119012936916,8.60237089022725,7.81051651938315e-18,1.44468947357705e-15,29.7521769604145
"CHI3L1",2.10247255210133,-0.00961912561309777,8.60016360622958,7.96220841843686e-18,1.44899350943908e-15,29.733465130425
"SLAMF7",2.0994687992954,0.0142595839455408,8.58787675590288,8.86128536557753e-18,1.58701401237796e-15,29.6293934556453
"JSRP1",2.09728052988943,0.0163271728370277,8.57892564028093,9.57866398742041e-18,1.67460264660514e-15,29.5536696929494
"KCNAB2",2.09708005280173,-0.00965011960390577,8.57810558878879,9.64718355307399e-18,1.67460264660514e-15,29.5467362511284
"HLA-DPA1",2.09561221695013,0.00335174144191836,8.57210140649481,1.01638179035834e-17,1.73755086978987e-15,29.495991766466
"CARD9",2.09233480464923,-0.006480710614725,8.55869515205184,1.14179617803787e-17,1.92281884728378e-15,29.3828167344327
"FCRL2",2.09126771677881,0.00775375250074734,8.55433022930477,1.1858356422019e-17,1.96761522808294e-15,29.3460064674851
"CCR1",2.08962571180036,-0.00822243285358652,8.54761360822791,1.25689693855087e-17,2.05529973299557e-15,29.289400536883
"P2RY6",2.0888121658497,-0.0174772230891925,8.54428579865921,1.29364558057775e-17,2.07732903834223e-15,29.261371097916
"TNFAIP8L2",2.0885180359704,-0.00261689258091227,8.54308266043943,1.30719101056721e-17,2.07732903834223e-15,29.2512400045386
"HLA-DOB",2.08744483337514,0.00932844641756663,8.53869272541141,1.35781230181566e-17,2.09927954382652e-15,29.2142864082183
"HLA-DRB1",2.08743645368451,0.00267921101936042,8.53865844828838,1.35821507311297e-17,2.09927954382652e-15,29.2139979449742
"S100A9",2.08634986177806,0.0245647857773101,8.5342137442853,1.41145362007296e-17,2.15208529665989e-15,29.1766028152424
"PNOC",2.08453782957054,0.0256104776686534,8.5268016268577,1.50485255957828e-17,2.26390019062957e-15,29.1142849201046
"TNF",2.08198992414432,0.000165566674190655,8.51637942015789,1.64657771572104e-17,2.44451794295796e-15,29.0267510862508
"TNFRSF9",2.08114011918846,-0.0172876872298535,8.51290329313475,1.69671548403534e-17,2.48623906576244e-15,28.9975796639651
"JAK3",2.07859442449623,-0.0101174008435538,8.50249012944194,1.85609995950741e-17,2.68491997988745e-15,28.910264373848
"C1QA",2.07818208050621,0.00169084692224054,8.50080343642297,1.88327112799242e-17,2.68974027052386e-15,28.8961313623825
"LAG3",2.07687282128486,0.00628166035047885,8.49544791180727,1.97217187867285e-17,2.75890126383812e-15,28.85127533837
"SNX10",2.07675174774028,-0.0237871932394182,8.49495266049437,1.98059915244959e-17,2.75890126383812e-15,28.84712871239
"CD38",2.075205344191,0.00841468242661265,8.48862709704684,2.09141237675067e-17,2.87773242035095e-15,28.7941874781375
"RUNX2",2.0732253391259,-0.0042237461661024,8.48052788667472,2.24226575300509e-17,3.04813066158511e-15,28.7264594382933
"ARHGDIB",2.07129535162135,-0.00215761280538775,8.47263327312529,2.39962478865146e-17,3.194919284762e-15,28.6605045214786
"MMP25",2.07111150713798,0.000851216678285938,8.47188125729825,2.41517083342073e-17,3.194919284762e-15,28.6542250698082
"PRDM1",2.07087471820588,0.00755336827036134,8.47091267221298,2.43534039341361e-17,3.194919284762e-15,28.6461380516784
"BID",2.07054721268147,-0.0205257784714158,8.46957301092272,2.46351128045993e-17,3.194919284762e-15,28.6349543267519
"CYBB",2.06825118974047,-0.00265967891342775,8.46018112948458,2.67023985322932e-17,3.42367230272573e-15,28.5565989391274
"HLA-DPB1",2.06612770909345,0.00461333565504781,8.45149503226979,2.87661980118872e-17,3.6468428333497e-15,28.4842092102156
"PI3",2.06542322782975,0.00953954513374822,8.44861335178395,2.94850438413895e-17,3.69644166291552e-15,28.4602097802663
"EAF2",2.06447704029849,0.0076596671265949,8.44474297185302,3.04784773130628e-17,3.77899625849767e-15,28.427989066833
"FCRL5",2.06282262605701,0.00509565257804626,8.43797559068792,3.22954570758359e-17,3.93623704463575e-15,28.3716864435959
"LRRC25",2.0626911177579,-0.00177730009415262,8.43743765601347,3.24443893601989e-17,3.93623704463575e-15,28.367212921708
"MS4A6A",2.0601229533858,0.00175942538524984,8.42693258009907,3.54924564783436e-17,4.22803501416388e-15,28.2799087625449
"ALOX5AP",2.06003718534934,0.0012951845298224,8.42658174596096,3.55989831025054e-17,4.22803501416388e-15,28.2769949746729
"NFKBIE",2.05836454001226,-0.0177552938756549,8.41973979050249,3.77406621673085e-17,4.39653823491891e-15,28.2201946342072
"CFB",2.05832177127238,0.0012439918405556,8.41956484497949,3.77970582989572e-17,4.39653823491891e-15,28.2187428816574
"EVI2B",2.05743466504876,0.00637876187789424,8.4159361371271,3.89857478873513e-17,4.48853258584679e-15,28.1886375331064
"TFEC",2.05513336635215,-0.0107802470450726,8.40652267521157,4.22440485509145e-17,4.8145414121209e-15,28.1105998343019
"CYSLTR1",2.05462441476102,0.0233417451921222,8.4044408088172,4.30001442608591e-17,4.81866017082259e-15,28.093352933304
"CHST2",2.05453501146987,0.0109090118315643,8.40407510467038,4.31343328239902e-17,4.81866017082259e-15,28.0903237548063
"RNASE6",2.0508561418728,0.00148657291887825,8.38902668922776,4.90292528221706e-17,5.4235005842407e-15,27.9657899366486
"VAV1",2.04952731084059,-0.00288585798661256,8.38359110612318,5.13483053331612e-17,5.62488280654425e-15,27.9208624005862
"GBP5",2.04592251501507,-0.0110919069923641,8.36884568943008,5.81982147876285e-17,6.2620607822258e-15,27.7991315522217
"S100A8",2.04588454565651,0.0307298952932572,8.36869037577555,5.82749607492431e-17,6.2620607822258e-15,27.7978505001729
"KLHDC7B",2.04508623024874,-0.00633789998166576,8.36542486673985,5.99118747564627e-17,6.37722342336951e-15,27.7709215603347
"EBI3",2.04463075429941,0.0028052873798035,8.36356174244884,6.08660417920153e-17,6.38175850489504e-15,27.7555620605424
"RFX5",2.04452689839275,-0.00827365052766019,8.36313691988083,6.10856969359802e-17,6.38175850489504e-15,27.7520603243599
"HCLS1",2.0442332860612,0.00153275540352915,8.36193589869006,6.1710925085438e-17,6.38792997925686e-15,27.7421614845052
"SP140",2.04131719515668,-0.00297041478051382,8.35000762935573,6.82734735512224e-17,7.0029963825313e-15,27.643925634594
"PTPN7",2.03781182536604,-0.00592803067793529,8.33566891484089,7.70780022163414e-17,7.83487476582865e-15,27.5260240480615
"LCP1",2.03649539073324,-0.00349587228443591,8.33028403920595,8.06660851755692e-17,8.12638784853524e-15,27.4817986816363
"LILRB2",2.03571458563151,-0.00253597693174398,8.32709015607402,8.28715567525483e-17,8.27468827291153e-15,27.4555811878686
"GPR34",2.03531486864563,0.00371361774479474,8.32545511381327,8.40235080073467e-17,8.31611614777976e-15,27.4421635762735
"IFI30",2.03337025853974,-0.0105705518318435,8.31750068651565,8.98569070864525e-17,8.76024810211588e-15,27.3769249229882
"CD53",2.03330362817675,-0.0041803334001259,8.31722813502747,9.00637046747711e-17,8.76024810211588e-15,27.3746906826226
"CTSC",2.03219831999617,-0.0187051111323143,8.31270687210835,9.35634666627662e-17,9.02287687483753e-15,27.3376383183212
"TNFAIP2",2.03045785471991,-0.0060981047320871,8.30558749920058,9.93479968392174e-17,9.49952074861772e-15,27.2793349292841
"GPNMB",2.02642533519691,0.00902513669753789,8.28909247879784,1.1414002250256e-16,1.07598424422574e-14,27.1444425703576
"C1orf54",2.02635002671815,-0.00389706776843796,8.28878442947864,1.14435973860754e-16,1.07598424422574e-14,27.1419259669823
"PLXNC1",2.02603172909128,-0.00472951791048368,8.28748243309165,1.15695217025003e-16,1.07883399478769e-14,27.1312903639371
"IL21R",2.02537707541848,-0.00497465209772452,8.28480457235772,1.18328249997638e-16,1.09434233174045e-14,27.1094210054401
"BATF",2.02058199624628,-0.0146595549486916,8.26519030184344,1.39501347252079e-16,1.27966967564651e-14,26.9494520772345
"RAPH1",2.01983576681574,-0.000690442203213181,8.26213785048848,1.43116311467352e-16,1.28881420049561e-14,26.9245911677414
"ST8SIA4",2.01963325706487,-0.00272098210921483,8.26130948438802,1.44113161946699e-16,1.28881420049561e-14,26.9178460646912
"TAGAP",2.01929256002777,0.00758092150702427,8.25991586321739,1.45805705764716e-16,1.28881420049561e-14,26.906499808097
"PDK1",2.01927220652315,0.0171569070517804,8.25983260721034,1.45907437730577e-16,1.28881420049561e-14,26.9058220345424
"CMKLR1",2.01921184843347,0.00331334372272648,8.25958571245504,1.46209534399927e-16,1.28881420049561e-14,26.9038121448352
"HLA-DQB1",2.01658636547402,0.00107790790441561,8.24884617486914,1.59964447930958e-16,1.39913090387984e-14,26.8164432151845
"HLA-DRB5",2.01597565644469,0.00770806810235106,8.24634806969161,1.63342509568485e-16,1.41211567816769e-14,26.7961367764892
"ALOX5",2.01583230017476,0.00190870340391426,8.24576167089457,1.641456035269e-16,1.41211567816769e-14,26.7913709865352
"NCF1",2.01564448699341,0.00521724436378901,8.24499342110915,1.6520364222116e-16,1.41211567816769e-14,26.7851277670909
"ASRGL1",2.01512888525459,0.000842483069816244,8.24288435228675,1.68142954618074e-16,1.42643380222235e-14,26.7679913066875
"TLR7",2.01461203693117,0.00362095397319236,8.24077018431031,1.71141106796977e-16,1.44103366267932e-14,26.750817814968
"CKLF",2.01269393787296,-0.0250163847022322,8.23292420044857,1.82735569539154e-16,1.52726328230391e-14,26.6871230079568
"IL2RA",2.01167076640794,-0.0132764470603144,8.22873891775005,1.89233661192423e-16,1.56994367590744e-14,26.6531711051761
"LTB",2.01134941790179,-0.00322459896178962,8.22742444174191,1.91321142535365e-16,1.57567624177119e-14,26.6425113589801
"LAPTM5",2.01069846868507,-0.00736983064194338,8.22476173408492,1.95619524517756e-16,1.59940224285061e-14,26.6209233438714
"FAM3D",2.01045576952818,0.0140809075596863,8.22376897322616,1.97246375095946e-16,1.60110133108457e-14,26.6128762815137
"KLHL6",2.00905267198906,0.00125942853946652,8.21802960298804,2.06916362633186e-16,1.6675980854216e-14,26.56637347376
"PTPRC",2.00811620241613,0.0026157991415837,8.21419897436395,2.13628925480561e-16,1.70948593347317e-14,26.5353541641347
"HDAC9",2.00789913050813,0.0230611091507424,8.2133110417623,2.1521527439832e-16,1.71005207115229e-14,26.5281660104575
"CTSK",2.0070673361164,-0.000416971821265358,8.20990858694858,2.21402205372246e-16,1.74690984840214e-14,26.5006290324452
"RGS18",2.00421909084819,-0.000463561779426686,8.19825784017768,2.43945364821034e-16,1.91141357727481e-14,26.4064228454284
"RAB31",2.0038242158281,0.0017674842300571,8.19664260397716,2.47244201192298e-16,1.92390091176048e-14,26.3933728477626
"FCGR2A",2.00127560216713,-0.00406223776703232,8.18621750024322,2.69618854453005e-16,2.08363666766661e-14,26.3092070355865
"MFNG",2.00053573554027,0.0037182136477051,8.18319107593561,2.76480107797422e-16,2.11192260976847e-14,26.2847936272061
"MS4A7",2.00047801655111,-0.00252449271105451,8.18295497642054,2.7702255273042e-16,2.11192260976847e-14,26.282889451025
"RAC2",2.00024311654203,0.00154346596499075,8.18199411797452,2.79240993404693e-16,2.11454773730547e-14,26.2751405577139
"AQP9",1.99810617665068,0.0106151815475313,8.17325296572313,3.00243943713634e-16,2.25843494461395e-14,26.2046888694041
"IL23A",1.99786409259586,-0.008191413199218,8.17226272093926,3.02719309878762e-16,2.26197481679608e-14,26.1967124716795
"KCNN3",1.99657837424493,0.024627023660303,8.16700349024994,3.16207059329689e-16,2.34721332264269e-14,26.1543656928733
"MICB",1.99554685100422,-0.0168623446372822,8.1627840446144,3.27454951453776e-16,2.40225012986418e-14,26.1204108644197
"BIN2",1.99547231105996,-0.00232794296309459,8.16247913898549,3.28282856527932e-16,2.40225012986418e-14,26.1179579000262
"BCL2A1",1.99509132474481,-0.0159724784712421,8.16092071453007,3.32546748010372e-16,2.40225012986418e-14,26.1054218133977
"LEF1",1.99508475577975,-0.0187330419028489,8.16089384417963,3.32620742651948e-16,2.40225012986418e-14,26.1052056872161
"CD19",1.99493899309198,0.00604108761383484,8.16029760193085,3.34266835406077e-16,2.40225012986418e-14,26.1004101174223
"INPP5D",1.99399676378939,-0.00510167586068137,8.15644341313358,3.45102784756179e-16,2.46442703823036e-14,26.0694193724751
"SERPINB9",1.99237460761157,-0.0103831517644133,8.14980798357223,3.64574959010744e-16,2.58710645441398e-14,26.0160995385965
"GLCCI1",1.99118441350485,0.0220283005952402,8.14493949478711,3.79546789699159e-16,2.67651651760975e-14,25.9770057806887
"KMO",1.98942598541345,-0.0084889572246146,8.13774664498715,4.02781931804568e-16,2.81586017551749e-14,25.9192902552359
"NNMT",1.98920900792749,-0.0046808866296917,8.1368590986188,4.05744419752569e-16,2.81586017551749e-14,25.9121721051878
"STAT5A",1.9891325391162,-0.00679705122428299,8.13654630295961,4.06793590897235e-16,2.81586017551749e-14,25.9096636590973
"NFAM1",1.98824822702296,-0.00718886850985078,8.13292902449708,4.1912253437564e-16,2.88351192400021e-14,25.8806621163486
"SELL",1.98724879685355,-0.00299335998166728,8.12884085556408,4.33500081937877e-16,2.95713376708261e-14,25.8479007311981
"PLK2",1.9871419700347,-0.00526189445846588,8.12840388048031,4.35065324236208e-16,2.95713376708261e-14,25.8443999156536
"LRRC8C",1.98549243585482,-0.0035722746161566,8.12165646120631,4.59953566172872e-16,3.06777034290948e-14,25.7903670145415
"SAA2",1.98538011788637,-0.00358923517603536,8.12119702457604,4.6169834796506e-16,3.06777034290948e-14,25.7866895071388
"DAPP1",1.98537194772977,0.00474598949965792,8.1211636045519,4.61825519867157e-16,3.06777034290948e-14,25.7864220085354
"TNFSF13B",1.98534672470147,-0.00928946598235523,8.12106042975906,4.62218344673058e-16,3.06777034290948e-14,25.7855961898355
"C1R",1.98481616655306,0.00500862915427995,8.11889018174591,4.70558017072096e-16,3.10485737229501e-14,25.7682277950465
"TLR2",1.98280369922443,-0.00815068588921106,8.11065818449051,5.03561083625405e-16,3.30330215496828e-14,25.7023896991394
"EGR2",1.98201820496148,-0.00136597665504696,8.10744512034545,5.17052609368324e-16,3.37219918583977e-14,25.676710287503
"SERPINA3",1.98126057095554,0.00632362620116061,8.10434601857681,5.30402853174018e-16,3.43938815653014e-14,25.6519513246285
"PIK3CG",1.97773796445456,0.00514839008670554,8.08993679730138,5.97072145951301e-16,3.84958001301059e-14,25.5369592681227
"CD180",1.9774079879157,0.00659196932147332,8.08858702832692,6.0372486466069e-16,3.85040160874397e-14,25.5261979877919
"VNN2",1.97739319982955,0.00777165889109427,8.08852653766311,6.04024713948137e-16,3.85040160874397e-14,25.5257157569361
"APOE",1.97719641514915,-0.0148547639389057,8.08772158996239,6.08028797128004e-16,3.85415107752543e-14,25.5192990666921
"CCL3",1.97681143317456,-0.00790000527651408,8.08614682126277,6.15938014464295e-16,3.88247408782159e-14,25.5067475476218
"CEBPE",1.97600428258483,0.006032217979888,8.0828451719168,6.32850964299727e-16,3.96692079455212e-14,25.4804400521958
"IRF4",1.97577051430212,0.0148626669098036,8.08188894279731,6.37834212243211e-16,3.97606818604428e-14,25.4728228384726
"RAB42",1.97544930718717,-0.0146389242597492,8.08057504514986,6.44744512265401e-16,3.99706172081897e-14,25.462357947308
"PLCB2",1.97411314435015,-0.00470843936843142,8.07510947129899,6.74290462471892e-16,4.13487850057797e-14,25.4188441743454
"PLAU",1.97411252817458,-0.0216905625998798,8.07510695083293,6.74304390770492e-16,4.13487850057797e-14,25.418824114628
"ITGB7",1.97305653576977,0.00978137944029494,8.07078741408595,6.98595851306465e-16,4.26067945421127e-14,25.3844552733453
"IL27RA",1.9714528591145,-0.00821567849544223,8.06422757500836,7.37143951413725e-16,4.47161032462423e-14,25.3322964038779
"MMP7",1.97087566696461,-0.0122646989635381,8.06186657062029,7.51524866201819e-16,4.53446794938777e-14,25.3135338653985
"ITGAX",1.97024762441588,-0.0133795157787754,8.05929756268469,7.67486845178929e-16,4.59887934910869e-14,25.2931245960994
"LYN",1.97006410482456,-0.0248840533687384,8.05854687582855,7.72213817086534e-16,4.59887934910869e-14,25.2871620550435
"CSF2RB",1.96997852311914,0.0134576968160297,8.05819680387751,7.74427968032129e-16,4.59887934910869e-14,25.2843817002108
"ZC3H12A",1.96970688121347,0.00288535029794446,8.05708565270993,7.81497344739205e-16,4.61656258674998e-14,25.2755574730487
"FZD2",1.9675102325089,-0.0184409763916556,8.0481002615685,8.41049425412072e-16,4.94247951402313e-14,25.2042445332089
"PLCG2",1.96656877322257,0.00333301654046178,8.04424922252261,8.67921319313626e-16,5.07396696674386e-14,25.1737049582416
"HLA-DOA",1.96638263640218,0.00137660704715414,8.04348782989142,8.73333474036153e-16,5.07928947811851e-14,25.1676686801517
"FCGR2B",1.96614619087526,0.0125293053738451,8.04252064950493,8.80256381623637e-16,5.09329884813307e-14,25.16000175215
"AOAH",1.96509564794873,0.000391471605744603,8.03822340384791,9.11674793077965e-16,5.24817688280545e-14,25.1259482383008
"HCST",1.96379983146906,0.00838087829908911,8.03292286676472,9.51953635377991e-16,5.45222988221821e-14,25.0839692138495
"PDE4B",1.96336341603706,0.000193142740388032,8.03113770951656,9.65909794325693e-16,5.50422232796808e-14,25.0698374158328
"NCOA7",1.9616290961263,-0.013316527965356,8.02404347422527,1.02339174820055e-15,5.8024769321341e-14,25.0137085314648
"IGLL1",1.95921287262236,0.0199623082235766,8.01415991240549,1.10912962667113e-15,6.2571547888652e-14,24.9355934643145
"GBP4",1.95791272766099,-0.00249104840425747,8.00884166966863,1.15815335131738e-15,6.501216051201e-14,24.8936003927589
"FCER1G",1.95722947179797,-0.0146799712135129,8.0060468116806,1.18476580450105e-15,6.61767949118084e-14,24.8715432489331
"TNFAIP3",1.95706968046017,-0.00540706565693598,8.00539318524131,1.19107598578321e-15,6.61848398258542e-14,24.8663859107063
"FGD6",1.95692943390866,-0.0163482791372969,8.00481950674692,1.19664161344272e-15,6.61848398258542e-14,24.8618597363273
"MIA",1.95651046711056,0.00161847993728203,8.00310572313263,1.21342116996048e-15,6.67855173690934e-14,24.8483403604122
"MSN",1.9559383798033,0.00749107969982696,8.00076560010246,1.23670803105903e-15,6.773678016718e-14,24.8298847101212
"GIMAP2",1.95542893511457,-0.00794418660643003,7.99868171669241,1.25781521924455e-15,6.85600440518658e-14,24.8134544662862
"AIM2",1.95467956757603,-0.00494410750410512,7.99561642890725,1.28950922648151e-15,6.99496759730331e-14,24.7892941813044
"TLR8",1.95407773541202,0.00937630232647464,7.99315463454575,1.31553179769542e-15,7.10198338440065e-14,24.7698972750216
"CCL3L3",1.95129031975846,-0.0086228474153765,7.9817527113029,1.44296233433198e-15,7.75283048488941e-14,24.6801374346156
"PLEKHG2",1.95062992142694,-0.0159076650165827,7.97905135204348,1.4748915847604e-15,7.88682547433724e-14,24.6588901848714
"ARHGAP9",1.95016224619783,0.000257545617592734,7.97713832660071,1.49792286720349e-15,7.97219986351745e-14,24.6438478398001
"PDZK1IP1",1.94946348822118,0.0062673110204611,7.97428005721956,1.5329956483951e-15,8.12055863889293e-14,24.6213796505185
"FAM78A",1.94873403170634,-0.00577511199817511,7.97129621547331,1.57047220374362e-15,8.28020461441088e-14,24.5979329565054
"ABI3",1.9473578905609,-0.00273991103868284,7.96566711035887,1.64364609152107e-15,8.62570179099173e-14,24.5537239716587
"CCL18",1.94658801419873,-0.00683701070103103,7.96251793123422,1.68603717505761e-15,8.80720252137733e-14,24.5290050644615
"DOK3",1.94604926074499,-0.00260916762056219,7.96031416032603,1.71634072524446e-15,8.9241808308448e-14,24.5117127799711
"CD28",1.94540516205384,0.00423582533284857,7.95767947474265,1.75327431902749e-15,9.07440098237944e-14,24.4910455280863
"PRRX2",1.9443669038785,0.00837388951952239,7.95343247985821,1.81446393686024e-15,9.34821762538541e-14,24.4577452484711
"SERPINB7",1.94309399326113,0.0242076516396485,7.94822563920075,1.89235851115072e-15,9.70521867332437e-14,24.4169431678023
"BTK",1.9426949886061,0.00515753270365073,7.94659351072923,1.91744642521469e-15,9.78938824239701e-14,24.4041589093328
"RGS19",1.94031413078832,-0.00535383515177519,7.93685461224247,2.07409988413936e-15,1.05414725192542e-13,24.3279299065072
"ITGAM",1.94011783813946,0.00177414790083757,7.93605167719667,2.08756401028339e-15,1.05623249901468e-13,24.3216492870967
"APOBEC3G",1.93972600195245,0.00227184709356026,7.93444887134235,2.11469880119135e-15,1.0609914695537e-13,24.3091139171571
