"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SRP54",1.03262893368037,-0.00720444922801048,7.71070643045577,1.25143162318179e-14,5.68892143608387e-14,22.353552068279
"TP53BP1",1.03260678842547,-0.00473537789069755,7.71054107041808,1.25305427186876e-14,5.69400376540285e-14,22.3522837723966
"CUL7",1.03238167027278,-0.0145944032831719,7.70886009874381,1.26966728721152e-14,5.7671723033847e-14,22.3393924219262
"VPS54",1.03230071092144,-0.012777826302786,7.70825557007853,1.27569466333503e-14,5.79168028763183e-14,22.3347569864292
"KRIT1",1.0322954213945,-0.0175882630349698,7.70821607284187,1.27608944385826e-14,5.79168028763183e-14,22.3344541401704
"IRAK2",1.03213982483611,-0.0241299769774522,7.70705422336798,1.28775622467042e-14,5.84228125571224e-14,22.3255463183308
"PRDX4",1.03206566822656,-0.00178227006406921,7.70650049121164,1.29335342666963e-14,5.86531620301989e-14,22.3213013635772
"COL4A6",-1.0319704565104,0.00754739520780144,-7.70578953922487,1.30057493747749e-14,5.89569586964987e-14,22.3158515962893
"SLC6A4",-1.03186110177662,-0.000952157536920371,-7.70497298041903,1.30891811271384e-14,5.93113376134549e-14,22.3095929255113
"PRDM10",1.03182807765873,-0.0205001081100702,7.70472638721418,1.31144801153404e-14,5.94021192859841e-14,22.3077029952302
"KLF15",-1.03157587432611,0.0148220658664533,-7.7028431687654,1.33092803632108e-14,6.02602770217124e-14,22.293271698733
"RTN3",1.03149539336603,-0.0157316460658728,7.70224221227836,1.33720404821448e-14,6.05201495226796e-14,22.2886672499158
"S100A10",1.03135156211021,-0.029056418671614,7.70116821507278,1.34849280303757e-14,6.0984352437259e-14,22.2804393206147
"NOL7",1.03134518386726,-0.0116691853821549,7.70112058832391,1.34899557185259e-14,6.0984352437259e-14,22.2800744770323
"TTLL9",1.03134408522448,-0.0202960313208093,7.70111238468783,1.34908219164582e-14,6.0984352437259e-14,22.2800116335001
"SLC16A8",1.03096341016848,-0.0021292222832098,7.69826985964671,1.37942741184813e-14,6.23311152898777e-14,22.2582406468753
"CRYGS",1.03057593256655,-0.0119585640803151,7.69537653955907,1.41100442406674e-14,6.37324376170737e-14,22.2360888734276
"ECD",1.03056097435663,-0.0125677546357395,7.69526484564691,1.41223757750156e-14,6.37584283899021e-14,22.2352338918952
"COG2",1.03055524707375,-0.0107206170009116,7.69522207965861,1.41271001484317e-14,6.37584283899021e-14,22.234906535081
"SPTBN1",1.03041671071357,-0.0283188361103292,7.69418761977808,1.42418521965587e-14,6.42506270826756e-14,22.2269887059329
"DOCK7",1.03039365219247,-0.00687459565566812,7.69401544032322,1.4261040787329e-14,6.43114800972955e-14,22.2256709355286
"GLG1",1.03037391201279,-0.0233044188535978,7.69386803913638,1.42774881645755e-14,6.43599276711567e-14,22.2245428283003
"ZIC2",1.03008643577565,-0.0138905255471634,7.6917214356489,1.45191369646038e-14,6.54230920014475e-14,22.2081166518646
"MAPK8",1.02986461654947,-0.0281807103445518,7.69006509727028,1.47083415948378e-14,6.62491889080059e-14,22.195445200606
"TP53BP2",1.02984779223173,-0.0186640461177078,7.68993946901142,1.4722790766405e-14,6.62878085464274e-14,22.1944842206758
"GMEB2",1.02974088939661,-0.017276576556797,7.68914121869006,1.48149286115906e-14,6.66760428897393e-14,22.1883784570114
"SPSB2",1.0296456774212,-0.00712024768078998,7.6884302647674,1.48974677875329e-14,6.7020785106353e-14,22.182940951354
"ETV5",1.02945538630656,-0.0171694285809871,7.6870093488183,1.50637890366947e-14,6.77420214033585e-14,22.1720750328487
"PCSK9",1.0294303022638,-0.01497849952698,7.68682204466334,1.50858492250801e-14,6.78141979309077e-14,22.170642844825
"CSNK1G2",1.02938758584289,-0.00841373629429019,7.68650307841066,1.51234894016442e-14,6.79563245395268e-14,22.1682040062216
"ASCC1",1.02919283870235,-0.0224134078012449,7.68504888903064,1.52962677983077e-14,6.87053302421597e-14,22.1570864534697
"RRM1",1.02911865298288,-0.00297595572925775,7.68449493950869,1.53625944362322e-14,6.89757871165968e-14,22.1528519579064
"TMCC1",1.02910403082261,-0.0113520211561858,7.6843857549008,1.53757008977105e-14,6.90071731220634e-14,22.1520173659965
"ATG16L1",1.02882728881981,-0.0225570761830432,7.6823193046291,1.56258411348661e-14,7.01019346022641e-14,22.1362239444694
"FPGT",1.02840362395383,-0.0164259994784173,7.67915577192156,1.60165571151659e-14,7.18262376511989e-14,22.1120539939101
"SLC39A9",1.02836244902145,-0.0239628336515003,7.67884831606249,1.60550384027081e-14,7.19590631835375e-14,22.1097055074264
"SETD1A",1.02835828910744,-0.0206912387544683,7.67881725371795,1.60589312324867e-14,7.19590631835375e-14,22.1094682444626
"PIGT",1.0280693476442,-0.0219659179339215,7.67665970929331,1.63316059524498e-14,7.31518499251654e-14,22.0929906591046
"UBQLN1",1.02805126049447,-0.0227737917900347,7.67652465138705,1.63488255176724e-14,7.31999199666262e-14,22.0919593496713
"DEPDC5",1.02799124584099,-0.0218878581695161,7.67607651812304,1.64060895155471e-14,7.34271749321371e-14,22.088537509958
"MBD4",1.0279307942124,-0.00465356267127942,7.67562512193794,1.64639699424653e-14,7.36400298095895e-14,22.0850909573001
"CREB3L1",1.02792794627901,-0.0200843684231644,7.67560385623682,1.64667016936625e-14,7.36400298095895e-14,22.0849285919445
"GRIK3",-1.02779790421708,0.0104077726087721,-7.67463282382578,1.65919148551259e-14,7.41705924367611e-14,22.0775151598373
"TFG",1.02710983790651,-0.0308849471308368,7.66949498858562,1.72701841792614e-14,7.71720744929134e-14,22.038305516384
"SLC35B3",1.02701825814404,-0.019797353399173,7.66881115662972,1.73624925352886e-14,7.75538413601193e-14,22.0330887990396
"ZNF680",1.02686585463976,-0.0133897691724884,7.66767314989553,1.75171856855122e-14,7.821385282534e-14,22.0244083706415
"TAF1C",1.02672329742143,-0.00825329068716237,7.66660866600956,1.76631115662112e-14,7.88342119468198e-14,22.016289922057
"IDE",1.02648300827244,-0.0128034353685663,7.66481441153358,1.79117901969804e-14,7.99125064422816e-14,22.0026083179589
"ICOS",1.02642617215998,-0.00626113618236254,7.66439001263913,1.79711125454697e-14,8.01454793875633e-14,21.9993726468417
"APOBEC3B",1.02632592013265,-0.00532567713011588,7.66364142432575,1.80762214949686e-14,8.0582381322691e-14,21.9936657511103
"DVL3",1.02623156290579,-0.0196828609626723,7.66293685286529,1.81757024330109e-14,8.09938588276707e-14,21.9882949290054
"SFT2D1",1.02619973934381,-0.0108180750669158,7.66269922428841,1.82093753583223e-14,8.11118761026256e-14,21.9864836402617
"CDAN1",1.02587201625945,-0.00961862518386886,7.66025209501325,1.8559733471313e-14,8.26398866443666e-14,21.9678340262846
"RUNDC1",1.0258284207967,-0.014709191996142,7.65992656489878,1.86068369104252e-14,8.28169391953953e-14,21.9653536046345
"CTTN",1.02576091615486,-0.0108570991428047,7.65942250341171,1.86800055501496e-14,8.31098196460323e-14,21.9615130465212
"APOBEC2",-1.02567280231335,0.0399844909065374,-7.65876455170982,1.87759386158393e-14,8.35037112347319e-14,21.9565003444214
"DNER",-1.02533475887496,0.0237818131181794,-7.65624035968964,1.91484972855442e-14,8.51270665377445e-14,21.9372734101172
"POMGNT1",1.02530510372114,-0.0121539776967128,7.65601892275545,1.91815251689194e-14,8.52403105478211e-14,21.9355870130164
"TRAPPC4",1.0251540587586,-0.0221911011499957,7.6548910603395,1.93506203304128e-14,8.59578933811212e-14,21.9269983089187
"RSL1D1",1.0251402092421,-0.0149290385781059,7.65478764511211,1.93661980885762e-14,8.59932361406553e-14,21.9262108623765
"SLC24A1",1.02506092987597,-0.0212362212002335,7.65419566100409,1.94556082218294e-14,8.63562657619595e-14,21.9217034539724
"LRIG2",1.02455781457749,-0.0205976570836852,7.65043886682495,2.00325548779467e-14,8.88821536326674e-14,21.8931070859229
"ZNF354B",1.02435827210759,-0.00914317758228841,7.64894887041326,2.02660124661723e-14,8.98826331194269e-14,21.8817692599592
"COG3",1.0243345999156,-0.0140639139233582,7.64877210863853,2.02938850568626e-14,8.99708860890298e-14,21.8804243735611
"UCHL5",1.02426681478255,-0.0169409175999832,7.64826595270557,2.03739067600809e-14,9.02901767376248e-14,21.8765734739991
"RBM33",1.02403290221441,-0.0183245791199408,7.64651931256745,2.06524361679592e-14,9.14885894319135e-14,21.863286767776
"ZXDC",1.02396331029864,-0.0202851435487908,7.64599966527219,2.07360227375157e-14,9.18165978720573e-14,21.8593343921553
"PTPRK",1.023957716969,-0.0139286405577706,7.64595789952127,2.07427552934392e-14,9.18165978720573e-14,21.8590167384754
"MRPL38",1.02372785816328,-0.0225092585197668,7.64424152908698,2.1021298520523e-14,9.30130632184554e-14,21.8459642088587
"AP1M2",1.02358507232807,-0.0233521347693096,7.64317533810412,2.11961758851189e-14,9.37500793852594e-14,21.8378575924
"RUSC1",1.02346736036251,-0.0235036561532722,7.64229637531296,2.13414195018603e-14,9.43555000938441e-14,21.8311753865718
"LAPTM4B",1.0233596901311,-0.0344714010371246,7.64149239479432,2.14751297785967e-14,9.49094748499437e-14,21.8250638971439
"BTN2A1",1.02334816014047,-0.0111718658966676,7.64140629961529,2.14894970527939e-14,9.49357851396531e-14,21.824409479379
"ABCA13",1.02293182687537,-0.012876102681348,7.63829751244139,2.201466388158e-14,9.72177896578736e-14,21.8007842279159
"CBX1",1.02290302347923,-0.00895846093008733,7.63808243563636,2.20514601206674e-14,9.73421848753874e-14,21.799150105677
"DIDO1",1.02269973379315,-0.0110591668560035,7.63656445852129,2.23128878761344e-14,9.84576902254299e-14,21.7876180450714
"MAP3K13",1.02241861794069,-0.0120248667640618,7.63446534843385,2.26794281980086e-14,1.00035961046963e-13,21.771674897976
"SLTM",1.02237076335746,-0.0132779089607916,7.63410801519375,2.27424118752581e-14,1.00274573344485e-13,21.7689613194737
"OLFM3",-1.02219307214143,0.0142417281499749,-7.6327811834952,2.2977788804498e-14,1.01272809016075e-13,21.7588865085446
"ZNF35",1.02213916973234,-0.0238415576148468,7.63237869075183,2.30496626294414e-14,1.01549919347125e-13,21.7558306733785
"PAEP",1.02212144407401,-0.016987976804783,7.632246332125,2.30733464215761e-14,1.016145853531e-13,21.7548258056347
"PPAN",1.02193055427201,-0.0180729164539448,7.63082094573908,2.33299219484309e-14,1.02704451558387e-13,21.7440053652274
"MAD1L1",1.02177967440148,-0.0241316388124454,7.62969431607577,2.35347039266406e-14,1.03565547739581e-13,21.7354542867584
"ZSCAN2",1.02172145637663,-0.0125828992004537,7.62925959835287,2.36141922985109e-14,1.03874827175087e-13,21.732155132517
"NUCKS1",1.02169944687304,-0.00209939928654974,7.629095251979,2.36443118614771e-14,1.03966785164866e-13,21.7309079260633
"ZNF449",1.02159826320628,-0.00707048167851713,7.62833970705424,2.37832665728215e-14,1.04537045867217e-13,21.7251745248709
"ZNF507",1.02157644457137,-0.0219001837320759,7.628176785909,2.38133350409583e-14,1.04628449870379e-13,21.7239382832824
"ZNF627",1.02136151350106,-0.0144838327313857,7.62657188183178,2.41115391964851e-14,1.05897429643418e-13,21.711761722258
"ANKRD13D",1.02128837910428,-0.00489462954332431,7.62602578260371,2.42138440311858e-14,1.06305370507342e-13,21.7076189993136
"GJB4",1.02110758257404,-0.0236268593724955,7.62467576332495,2.44685891927338e-14,1.07381988277563e-13,21.6973789910995
"GLRX2",1.02102717006347,-0.0254036602646872,7.62407531795476,2.45827369411501e-14,1.07840987910963e-13,21.6928251456409
"TGOLN2",1.02091013159053,-0.0277835013299924,7.6232013841761,2.47498127794613e-14,1.08531728562247e-13,21.6861977740769
"PDCL",1.02076354245764,-0.0153859419678667,7.62210679372571,2.49606492712845e-14,1.09413755139045e-13,21.677898150891
"TAOK1",1.02060250794434,-0.0100869615011523,7.62090433869401,2.51942988806206e-14,1.10395057968948e-13,21.6687820290029
"PTPN1",1.02021026153914,-0.011175405098167,7.61797540964677,2.57724599295003e-14,1.12884575071643e-13,21.6465830804027
"UBQLN4",1.02006227671901,-0.0229033799341732,7.61687039751023,2.59939594539144e-14,1.13810572184135e-13,21.638210185816
"CPB1",-1.01984368784105,0.00405517417071698,-7.61523818034889,2.63245667118498e-14,1.15213377117844e-13,21.6258447770049
"ANXA5",1.01935287771035,-0.0198432149684509,7.61157326964618,2.70820407369773e-14,1.1848261560113e-13,21.5980896716735
"CHCHD1",1.01919524226257,-0.0130863298738684,7.61039619565457,2.73298395694323e-14,1.19489568666314e-13,21.5891782884032
"PCGF6",1.01919299742735,-0.0142615718608273,7.61037943332611,2.73333844480861e-14,1.19489568666314e-13,21.5890513942409
"SLC30A1",1.01905264362742,-0.0370798538209895,7.60933140250654,2.75559212193978e-14,1.20415747141156e-13,21.5811181473917
"PLCG1",1.01904226394818,-0.0270947722584333,7.60925389677636,2.75724492166355e-14,1.20441325788346e-13,21.5805314980233
"GRAMD1A",1.01880598530031,0.00173028431094511,7.60748958896935,2.79513339056722e-14,1.22049110084249e-13,21.567178875
"COMMD5",1.01861916742558,-0.0206617197516225,7.60609460792532,2.82545266387563e-14,1.23325270431368e-13,21.5566235803517
"DIO2",1.01852699132448,-0.0216655429866799,7.60540632307064,2.84053116025881e-14,1.23935472085074e-13,21.5514163019893
"MDM4",1.01848074470264,-0.00979150441925396,7.6050609965814,2.84812613538432e-14,1.24218814014462e-13,21.54880388221
"ACTR3",1.01845799005288,-0.0114288916874634,7.60489108615324,2.85187040636239e-14,1.24334056394849e-13,21.5475185411163
"MRPL9",1.01833988972076,-0.0151299251959896,7.60400922340409,2.87138168925735e-14,1.25136344534147e-13,21.540847873157
"POLR2J2",1.01817206355578,-0.0122779990530198,7.60275605467397,2.89933417637247e-14,1.26305743289616e-13,21.5313698687879
"SEC23IP",1.01773244184738,-0.0051784850892357,7.59947337120133,2.97383089014902e-14,1.29501095845432e-13,21.5065495815262
"RAC1",1.01726276070404,-0.0226329183499757,7.59596623200149,3.05550173869499e-14,1.33006273602221e-13,21.4800440337018
"MED19",1.01723126819707,-0.0179545705572065,7.59573107543357,3.06105607172948e-14,1.33196666630635e-13,21.4782672526088
"DNAJC3",1.01711245434786,-0.0116425499269746,7.59484388480656,3.08210081495842e-14,1.34060691962898e-13,21.4715643691334
"SLC7A1",1.01684213119162,-0.0150689211247452,7.59282536447353,3.13051304141166e-14,1.36113983222535e-13,21.4563170050142
"BIVM",1.01672520510407,-0.0116212065356329,7.59195226988384,3.15168434222049e-14,1.3698171969674e-13,21.4497231370579
"KLHDC7B",1.01637403088132,-0.00633789998166576,7.58933002945527,3.21612009976101e-14,1.39728467792081e-13,21.4299237622278
"TCEA1",1.01626536621105,0.000343529286944179,7.58851862339792,3.2363198148046e-14,1.40551949462819e-13,21.4237985805335
"TBC1D16",1.0156325394138,-0.026313373152149,7.58379326514404,3.35645943894746e-14,1.45713473834722e-13,21.3881405777629
"FOXD4",1.0153741689668,-0.0170023014790735,7.58186399645698,3.406761402825e-14,1.47840341954132e-13,21.3735885181576
"CNOT3",1.01530162721024,-0.0153406171772401,7.58132232251145,3.42101731217589e-14,1.48401915929568e-13,21.3695034535408
"TRIM24",1.01526976169624,-0.0143652001054922,7.58108438067613,3.42729805479523e-14,1.48617232714276e-13,21.3677090940288
"HCCS",1.0152113056826,-0.0215176870820976,7.58064788587569,3.43884932248243e-14,1.49060840974142e-13,21.3644175595354
"SP110",1.01509517944792,-0.0189328145577896,7.57978076383866,3.46191027408928e-14,1.50002817290896e-13,21.3578792990817
"HSPBP1",1.01498969343891,-0.024946038643272,7.57899309304862,3.48299001446847e-14,1.50858258476959e-13,21.3519407639919
"LRRK1",1.01457422486627,-0.0168050032339425,7.57589076258877,3.56724957944478e-14,1.54448491960382e-13,21.328557174306
"SLC35B2",1.01438981702253,-0.0160092971879123,7.57451377740061,3.60528793466846e-14,1.56035534203545e-13,21.3181813165202
"GNPAT",1.01437300407173,-0.0140208376381155,7.57438823401943,3.60877576843202e-14,1.56126598908046e-13,21.3172354159441
"UBE2I",1.01427504571997,-0.0144599320034461,7.57365677272852,3.62916323946575e-14,1.56948443200046e-13,21.3117245677548
"PIP5K1A",1.01421633897442,-0.0184932544092152,7.57321840569691,3.64143575079e-14,1.57367994380261e-13,21.3084221543106
"TRIB2",1.01421529619067,-0.00332646552719564,7.57321061916382,3.64165411084694e-14,1.57367994380261e-13,21.3083634966282
"ARPC3",1.01418724357738,-0.0123595261002242,7.57300114850242,3.64753319379799e-14,1.57561703773441e-13,21.3067855302656
"IKBKB",1.01417616248277,-0.0124583406543886,7.57291840525882,3.64985806778412e-14,1.57601793259886e-13,21.306162228008
"MRPS17",1.01395646566367,-0.00895208918031257,7.57127791502986,3.69625367237675e-14,1.59544109355114e-13,21.2938058726017
"CREG1",1.01359820590545,-0.00943751674263157,7.56860276645389,3.7731579678571e-14,1.62801305358821e-13,21.2736620971106
"SLC4A1AP",1.01345455828633,-0.0156828442365066,7.56753014047531,3.80443349364431e-14,1.64088008825645e-13,21.2655872602617
"PIGL",1.01344000006471,-0.0227401655701426,7.56742143330145,3.80761735863854e-14,1.64162577980583e-13,21.2647689655332
"KMO",1.01341939949959,-0.0084889572246146,7.56726760756136,3.81212715430604e-14,1.64294234843526e-13,21.2636110602698
"MOCS3",1.01339831811327,-0.00564979592741783,7.56711019149855,3.81674764744606e-14,1.64430560160878e-13,21.26242615364
"ASNSD1",1.01336915712253,-0.0111056696946396,7.56689244451172,3.82314805918314e-14,1.64631461591582e-13,21.2607871630061
"INSR",1.01336378107373,-0.00857085690923664,7.56685230121083,3.82432917514435e-14,1.64631461591582e-13,21.2604850078583
"STX1A",1.01335327831488,-0.0268696152663783,7.56677387643736,3.82663766279164e-14,1.64668012010977e-13,21.2598947160077
"ROCK2",1.01326404999803,-0.0272270499489075,7.56610760287667,3.84630524112063e-14,1.65451246799711e-13,21.254880018708
"COASY",1.01319768628744,-0.0250379152296579,7.56561206079634,3.86099746218878e-14,1.65963736164828e-13,21.2511506155092
"DMRTA1",-1.01319694852561,0.0213895858240745,-7.56560655188145,3.86116110460581e-14,1.65963736164828e-13,21.2511091573054
"ARHGAP19",1.01303919209606,-0.0133763929447258,7.56442857451114,3.89631005643922e-14,1.67410763011438e-13,21.2422447970823
"IRGQ",1.01277866538163,-0.0181034923168305,7.56248320483702,3.95504684838685e-14,1.69869789076318e-13,21.2276087793131
"GTF2H1",1.01259770784875,-0.0213131124791799,7.56113198334118,3.99635599831601e-14,1.71578709014458e-13,21.2174450596791
"BRF1",1.01243628635497,-0.0169538900998419,7.55992663870133,4.03356329565342e-14,1.73110287808511e-13,21.2083801402045
"SMUG1",1.01240954164147,-0.00619412736161176,7.55972693421152,4.03976070073368e-14,1.73310342153529e-13,21.2068783814167
"CHERP",1.01236548845855,-0.023933201135117,7.55939798627124,4.04998932216851e-14,1.73683122470647e-13,21.2044048106522
"ALG2",1.01234516001266,-0.0112879540042998,7.55924619246289,4.05471792720332e-14,1.73819841841319e-13,21.2032634118419
"USF1",1.01203031836193,-0.0186185817109976,7.55689524967829,4.12865026840768e-14,1.76921993841412e-13,21.1855886520919
"MTX1",1.01201283760512,-0.015945068062093,7.5567647197468,4.13279378581578e-14,1.77032316952769e-13,21.1846074685164
"CPD",1.01192901072736,-0.022685105000225,7.556138779078,4.15272041738087e-14,1.77818385082764e-13,21.1799025555797
"TRA2A",1.01176193602728,-0.0204938600220102,7.55489122158441,4.19271824504646e-14,1.79462974047266e-13,21.1705263925631
"FABP4",-1.01168646611992,0.0179440252039685,-7.55432768294922,4.21090978474817e-14,1.80173284419088e-13,21.1662915602159
"SAR1A",1.0116426378288,-0.0120757294579566,7.55400041429038,4.22150991604313e-14,1.8055836384653e-13,21.163832374448
"HLF",-1.01119094858685,0.0137987822808324,-7.55062762177134,4.33229378587515e-14,1.8522649028431e-13,21.1384945003806
"ZNF30",1.01108021990798,-0.0167228775235612,7.54980080362943,4.35988509117631e-14,1.86335543499024e-13,21.1322848123956
"SND1",1.01090943121633,-0.00486350903399518,7.54852551352283,4.40278124411197e-14,1.88097617483209e-13,21.1227082793743
"DOC2A",1.01072831011032,-0.0180761887356539,7.54717307061589,4.44872597084361e-14,1.89988550829025e-13,21.1125541505552
"UBE2N",1.01063601510056,-0.0251859741920033,7.54648389786269,4.47231930929847e-14,1.90923869719314e-13,21.1073805477051
"CDH22",-1.01054705265778,0.020596796440307,-7.54581960960077,4.49517717818585e-14,1.91827095693914e-13,21.1023941992872
"ZCCHC14",1.0104369547753,-0.022154877880034,7.54499750165593,4.5236246545439e-14,1.92968079308956e-13,21.0962238164044
"ATG4C",1.01038870093334,0.00793972189214486,7.54463718712533,4.53614837561249e-14,1.93429184134678e-13,21.0935196649316
"TMPRSS4",1.01019731022405,-0.0286757595350309,7.54320806043256,4.58615825183875e-14,1.95487810938786e-13,21.0827953770311
"BCAP29",1.01005672988388,-0.00583493360330482,7.54215833802256,4.62323647374186e-14,1.96993871349054e-13,21.0749194652252
"SLC25A24",1.00966278330642,-0.0210346086530222,7.53921671368004,4.72871781983447e-14,2.01412318464297e-13,21.0528547328812
"CLTA",1.00956821227853,-0.00799493343187816,7.53851054575359,4.75438986430577e-14,2.0242936165646e-13,21.0475591425078
"SST",-1.00940449079,0.0342289460958842,-7.53728802690564,4.79915770512288e-14,2.04258379430032e-13,21.0383925821541
"SLC35B1",1.00925400964873,-0.0207722214954637,7.53616437457917,4.8406705275958e-14,2.05942902765842e-13,21.0299686433799
"HES6",1.00924781503825,-0.0275952787673893,7.53611811902576,4.84238696302205e-14,2.05942902765842e-13,21.0296218958155
"CNTROB",1.00895923523906,-0.0205412140042746,7.53396327516965,4.9230149420991e-14,2.09293057994364e-13,21.0134708028718
"YES1",1.00880334077603,-0.0014076917538744,7.5327992012227,4.96711884517696e-14,2.11088519510854e-13,21.004747699406
"CBFA2T2",1.00836148774846,-0.016948707604372,7.52949985634687,5.09424476906387e-14,2.16409501993026e-13,20.980031055953
"PPP3CA",1.00790702912423,-0.0077673010368842,7.52610638467282,5.22833401336223e-14,2.22022177917825e-13,20.9546205689387
"PRDM15",1.00745691338237,-0.00612763009926901,7.52274534157982,5.36456069938859e-14,2.27721363322804e-13,20.9294641999393
"RPA2",1.00738231231409,-0.00682362423540776,7.52218829062169,5.38747322115976e-14,2.28607974254778e-13,20.9252959311709
"SF3B2",1.00706662488892,-0.00683514750345077,7.51983103238509,5.48550127234504e-14,2.32605673170564e-13,20.9076605919993
"LRRC3B",-1.00706564641599,0.0150433261233513,-7.51982372606502,5.4858078197897e-14,2.32605673170564e-13,20.9076059398718
"BET1L",1.00691656749229,-0.0213497237357243,7.51871054418702,5.53271031520904e-14,2.34506275306174e-13,20.8992798297617
"ANKRD36",1.00661875572755,7.86403372623865e-05,7.51648676465255,5.62758998553224e-14,2.38438219326925e-13,20.8826506291202
"GPM6A",-1.00657211683385,0.0207285632979603,-7.51613850904412,5.64259280792117e-14,2.38984139083238e-13,20.8800468540568
"IFITM1",1.00629358717571,-0.0135630182196227,7.51405871023544,5.73301249015992e-14,2.42722626365758e-13,20.864499498995
"ACACA",1.00619009928333,-0.00785762622923009,7.51328595951033,5.76696968992858e-14,2.44068713471358e-13,20.8587239645096
"POLD2",1.00591106775648,-0.0172786923668889,7.51120241321581,5.85951600431629e-14,2.4789245998013e-13,20.8431545113599
"E4F1",1.00589673627019,-0.017521638255923,7.51109539908921,5.86430854520514e-14,2.480022238214e-13,20.8423549570082
"KLK6",1.00577840704077,-0.0228854623737565,7.51021182714924,5.90402614579248e-14,2.49588336466754e-13,20.8357537985714
"STXBP3",1.00567902245733,-0.0126781343188708,7.50946971609494,5.9375891590819e-14,2.5091317783491e-13,20.8302100932397
"VPS13C",1.00566933937655,-0.00513196641890902,7.50939741191016,5.94086922810517e-14,2.50957796708014e-13,20.82966999704
"DYRK3",1.00562715173429,-0.0105556612761869,7.50908239408159,5.95518076749307e-14,2.51468205836917e-13,20.8273169445184
"LRRC14",1.00555943581315,-0.0106542937789378,7.50857675495838,5.97822329769701e-14,2.52346776909523e-13,20.823540236371
"TREM1",1.00533882751997,0.00214841892969937,7.50692945869412,6.05390202047702e-14,2.55445686226785e-13,20.8112380527751
"USP7",1.00510466014493,-0.0222886191940875,7.50518091589658,6.13526263228846e-14,2.58781937495741e-13,20.7981827025137
"ARID2",1.00505016967553,-0.0180287789885853,7.50477403206921,6.15434878332203e-14,2.59489975045674e-13,20.7951451742386
"MRPS12",1.00498277954612,-0.00724226043712842,7.50427082565378,6.17803399587311e-14,2.6039132452535e-13,20.7913887923543
"SPA17",1.00487860836116,-0.0140115065316851,7.50349297273918,6.21482286517142e-14,2.61844086585994e-13,20.785582699437
"ASPN",1.00486345463247,-0.00488650361901971,7.50337981887587,6.22019243558221e-14,2.61972494403412e-13,20.7847381402315
"DUT",1.00447571709728,0.00105311891179611,7.50048455784992,6.35914529085634e-14,2.67724762375866e-13,20.7631327872275
"ARF3",1.00437025151915,-0.0194643555286262,7.4996970396186,6.39746578882278e-14,2.69237622138334e-13,20.757257519711
"ARFGEF1",1.00433148440568,-0.0134907466628087,7.49940756309764,6.41160864989237e-14,2.69732216244353e-13,20.7550980396878
"TRAM2",1.0041813204063,-0.0172193411846644,7.49828627889007,6.46668157102999e-14,2.719477009539e-13,20.7467341036718
"PEX1",1.00415380479493,-0.0140314739198378,7.49808081805643,6.47682326573119e-14,2.72272715749795e-13,20.7452016561138
"KCNA5",-1.00405102739351,0.0224017934794449,-7.49731337261288,6.5148433936717e-14,2.73769005626808e-13,20.7394779686542
"POP7",1.00354017768664,-0.0142986419430013,7.49349882511059,6.70710022514391e-14,2.81743156516376e-13,20.7110373719838
"ANKRD26",1.00348076641141,-0.0176597745836065,7.49305519731073,6.72981836440494e-14,2.82592261278679e-13,20.7077307005056
"SMURF1",1.0033934196658,-0.0118477434096104,7.49240297356304,6.76335611000609e-14,2.83894892072912e-13,20.7028695715087
"ZNF511",1.00311952335687,-0.0237551753889189,7.49035777226987,6.86959056805033e-14,2.88246896167021e-13,20.6876290995693
"PDILT",-1.00297122434678,0.0332766825979223,-7.48925041405684,6.927793158162e-14,2.9057417460473e-13,20.679379001758
"CD84",1.00296510382609,-0.00912001577473374,7.48920471173657,6.93020565329548e-14,2.9057417460473e-13,20.6790385341617
"PKN3",1.00271049499352,-0.0201922534816315,7.48730353126556,7.03129864578914e-14,2.94703352973398e-13,20.6648771916496
"CAB39L",-1.00268207368398,0.0359794271411287,-7.48709130752562,7.04267293711743e-14,2.95070474376146e-13,20.66329662157
"SUPT5H",1.0026598328928,-0.0242228457991131,7.48692523411248,7.05158638047194e-14,2.95334258095267e-13,20.662059794641
"ZBTB26",1.00262257425776,-0.0157677572175798,7.48664702149662,7.06654338282242e-14,2.95850868231485e-13,20.6599878757277
"RNASEH1",1.00251317888693,-0.0164226762798938,7.48583015925136,7.11063919770978e-14,2.97586580370028e-13,20.6539049432438
"PRH2",1.00244724512855,-0.0115598837869282,7.48533782765178,7.13734674278155e-14,2.98593560618481e-13,20.6502390154448
"RNPEP",1.00232091301859,-0.0306286654766517,7.48439449768988,7.1887953980701e-14,3.00634464330708e-13,20.6432156029493
"ZNF133",1.00226439479762,-0.00673170392252486,7.48397247251152,7.21193026823941e-14,3.01490215696722e-13,20.6400737685054
"LYSMD2",1.00208296728983,-0.00493879594012117,7.48261774168292,7.28669051026483e-14,3.04502700101178e-13,20.6299894537131
"TM4SF19",1.00182284023955,-0.0125728302030734,7.48067535632658,7.39521108937927e-14,3.08923238509687e-13,20.6155339546242
"LRRC57",1.00109920633152,-0.0192741955738475,7.47527193555656,7.7055254319474e-14,3.21767000180098e-13,20.5753406951947
"GTDC1",1.00096787447921,-0.0124107614826071,7.47429127219813,7.7632006505609e-14,3.24055467777576e-13,20.5680491601935
